,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
29,PLTR210122C00030000,13/01/2021 20:59,30,0.32,0,0,0,0,18228,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
30,PLTR210122C00031000,13/01/2021 20:57,31,0.24,0,0,0,0,1274,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
31,PLTR210122C00031500,13/01/2021 20:46,31.5,0.21,0,0,0,0,784,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
32,PLTR210122C00032000,13/01/2021 20:54,32,0.19,0,0,0,0,999,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
33,PLTR210122C00032500,13/01/2021 19:36,32.5,0.14,0,0,0,0,170,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
34,PLTR210122C00033000,13/01/2021 20:16,33,0.15,0,0,0,0,677,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
35,PLTR210122C00033500,13/01/2021 20:50,33.5,0.14,0,0,0,0,326,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
36,PLTR210122C00035000,13/01/2021 20:56,35,0.09,0,0,0,0,980,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
37,PLTR210122C00036000,13/01/2021 20:58,36,0.08,0,0,0,0,497,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
38,PLTR210122C00040000,13/01/2021 20:59,40,0.03,0,0,0,0,1833,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
