,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
22,PLTR210115C00022000,13/01/2021 20:58,22,3.41,0,0,0,0,655,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
23,PLTR210115C00022500,13/01/2021 20:37,22.5,2.97,0,0,0,0,85,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
24,PLTR210115C00023000,13/01/2021 20:25,23,2.45,0,0,0,0,739,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
25,PLTR210115C00023500,13/01/2021 20:57,23.5,2,0,0,0,0,719,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
26,PLTR210115C00024000,13/01/2021 20:59,24,1.54,0,0,0,0,1350,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
27,PLTR210115C00024500,13/01/2021 20:59,24.5,1.19,0,0,0,0,1870,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
28,PLTR210115C00025000,13/01/2021 20:59,25,0.85,0,0,0,0,10130,0,1.00E-05,TRUE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
29,PLTR210115C00025500,13/01/2021 20:59,25.5,0.62,0,0,0,0,9347,0,0.000986553,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
30,PLTR210115C00026000,13/01/2021 21:00,26,0.42,0,0,0,0,28373,0,0.062509375,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
31,PLTR210115C00026500,13/01/2021 20:58,26.5,0.29,0,0,0,0,14481,0,0.12500875,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
32,PLTR210115C00027000,13/01/2021 20:59,27,0.21,0,0,0,0,35770,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
33,PLTR210115C00027500,13/01/2021 21:00,27.5,0.15,0,0,0,0,18320,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
34,PLTR210115C00028000,13/01/2021 20:59,28,0.1,0,0,0,0,31114,0,0.2500075,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
35,PLTR210115C00028500,13/01/2021 20:56,28.5,0.07,0,0,0,0,6289,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
36,PLTR210115C00029000,13/01/2021 20:56,29,0.05,0,0,0,0,9340,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
37,PLTR210115C00029500,13/01/2021 20:54,29.5,0.05,0,0,0,0,1968,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
38,PLTR210115C00030000,13/01/2021 20:59,30,0.04,0,0,0,0,52368,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
39,PLTR210115C00030500,13/01/2021 20:56,30.5,0.03,0,0,0,0,1277,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
40,PLTR210115C00031000,13/01/2021 20:59,31,0.02,0,0,0,0,1548,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
41,PLTR210115C00031500,13/01/2021 20:53,31.5,0.03,0,0,0,0,1425,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
42,PLTR210115C00032000,13/01/2021 20:49,32,0.01,0,0,0,0,1182,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
43,PLTR210115C00033000,13/01/2021 20:54,33,0.02,0,0,0,0,993,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
44,PLTR210115C00034000,13/01/2021 20:54,34,0.04,0,0,0,0,195,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
45,PLTR210115C00035000,13/01/2021 20:29,35,0.01,0,0,0,0,1066,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
46,PLTR210115C00036000,13/01/2021 20:42,36,0.01,0,0,0,0,1324,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
47,PLTR210115C00037000,13/01/2021 20:40,37,0.01,0,0,0,0,1010,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
48,PLTR210115C00038000,13/01/2021 19:23,38,0.01,0,0,0,0,149,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
49,PLTR210115C00039000,13/01/2021 18:01,39,0.01,0,0,0,0,115,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
50,PLTR210115C00040000,13/01/2021 20:40,40,0.01,0,0,0,0,654,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
51,PLTR210115C00041000,11/01/2021 20:00,41,0.02,0,0,0,0,56,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
52,PLTR210115C00042000,13/01/2021 18:44,42,0.01,0,0,0,0,153,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
53,PLTR210115C00043000,13/01/2021 15:30,43,0.02,0,0,0,0,4,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
54,PLTR210115C00044000,13/01/2021 16:35,44,0.01,0,0,0,0,12,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
55,PLTR210115C00045000,13/01/2021 20:59,45,0.01,0,0,0,0,17,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
56,PLTR210115C00046000,11/01/2021 20:22,46,0.01,0,0,0,0,10,0,1.000005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
57,PLTR210115C00047000,08/01/2021 20:16,47,0.01,0,0,0,0,46,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
58,PLTR210115C00048000,13/01/2021 18:46,48,0.01,0,0,0,0,3,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
59,PLTR210115C00049000,08/01/2021 16:05,49,0.01,0,0,0,0,1,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
60,PLTR210115C00050000,13/01/2021 18:21,50,0.01,0,0,0,0,30,0,0.500005,FALSE,REGULAR,USD,25.46,26.42,25.94,42:10.9,1610541731
