,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
17,PLTR210129C00025500,2021-01-12 14:51:19,25.5,2.14,2.04,2.12,-0.00999999,-0.46511582,53.0,684,0.799806689453125,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
18,PLTR210129C00026000,2021-01-12 14:53:54,26.0,1.8,1.84,1.91,-0.120000005,-6.250001,278.0,2662,0.8164080859374999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
19,PLTR210129C00026500,2021-01-12 14:52:07,26.5,1.69,1.65,1.7,-0.13999999,-7.650272,219.0,1829,0.8261736132812498,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
20,PLTR210129C00027000,2021-01-12 14:55:03,27.0,1.54,1.48,1.58,-0.03000009,-1.9108336,112.0,1957,0.850587431640625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
21,PLTR210129C00027500,2021-01-12 14:51:33,27.5,1.35,1.29,1.32,-0.13999999,-9.395972,36.0,1065,0.8315446533203124,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
22,PLTR210129C00028000,2021-01-12 14:52:48,28.0,1.2,1.2,1.26,-0.07999992,-6.2499943,96.0,4828,0.8720715917968749,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
23,PLTR210129C00028500,2021-01-12 14:42:52,28.5,1.25,1.1,1.11,0.07000005,5.932208,62.0,1100,0.883790224609375,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
24,PLTR210129C00029000,2021-01-12 14:51:33,29.0,0.99,0.95,0.98,-0.059999943,-5.7142806,87.0,4099,0.8808605664062499,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
25,PLTR210129C00029500,2021-01-12 14:31:55,29.5,1.01,0.85,0.86,0.060000002,6.3157897,1.0,1023,0.8867198828124999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
26,PLTR210129C00030000,2021-01-12 14:54:24,30.0,0.83,0.8,0.81,-0.060000002,-6.7415733,632.0,9415,0.9169930175781251,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
