exp,0,1,2
2021-01-29,817,2163.0,4979.0
2021-01-29,817,2163.0,7186.0
2021-01-29,817,2656.0,2654.0
2021-01-29,817,2656.0,3281.0
2021-01-29,817,2656.0,3926.0
2021-01-29,817,2656.0,3153.0
2021-01-29,817,2656.0,4928.0
2021-01-29,817,2656.0,2766.0
2021-01-29,817,2656.0,6809.0
2021-01-29,817,2656.0,4605.0
2021-01-29,817,2656.0,16341.0
2021-01-29,817,2656.0,4979.0
2021-01-29,817,2656.0,7186.0
2021-01-29,817,3693.0,2654.0
2021-01-29,817,3693.0,3281.0
2021-01-29,817,3693.0,3926.0
2021-01-29,817,3693.0,3153.0
2021-01-29,817,3693.0,4928.0
2021-01-29,817,3693.0,2766.0
2021-01-29,817,3693.0,6809.0
2021-01-29,817,3693.0,4605.0
2021-01-29,817,3693.0,16341.0
2021-01-29,817,3693.0,4979.0
2021-01-29,817,3693.0,7186.0
2021-01-29,817,4427.0,2654.0
2021-01-29,817,4427.0,3281.0
2021-01-29,817,4427.0,3926.0
2021-01-29,817,4427.0,3153.0
2021-01-29,817,4427.0,4928.0
2021-01-29,817,4427.0,2766.0
2021-01-29,817,4427.0,6809.0
2021-01-29,817,4427.0,4605.0
2021-01-29,817,4427.0,16341.0
2021-01-29,817,4427.0,4979.0
2021-01-29,817,4427.0,7186.0
2021-01-29,817,3324.0,2654.0
2021-01-29,817,3324.0,3281.0
2021-01-29,817,3324.0,3926.0
2021-01-29,817,3324.0,3153.0
2021-01-29,817,3324.0,4928.0
2021-01-29,817,3324.0,2766.0
2021-01-29,817,3324.0,6809.0
2021-01-29,817,3324.0,4605.0
2021-01-29,817,3324.0,16341.0
2021-01-29,817,3324.0,4979.0
2021-01-29,817,3324.0,7186.0
2021-01-29,817,3924.0,2654.0
2021-01-29,817,3924.0,3281.0
2021-01-29,817,3924.0,3926.0
2021-01-29,817,3924.0,3153.0
2021-01-29,817,3924.0,4928.0
2021-01-29,817,3924.0,2766.0
2021-01-29,817,3924.0,6809.0
2021-01-29,817,3924.0,4605.0
2021-01-29,817,3924.0,16341.0
2021-01-29,817,3924.0,4979.0
2021-01-29,817,3924.0,7186.0
2021-01-29,817,2244.0,2654.0
2021-01-29,817,2244.0,3281.0
2021-01-29,817,2244.0,3926.0
2021-01-29,817,2244.0,3153.0
2021-01-29,817,2244.0,4928.0
2021-01-29,817,2244.0,2766.0
2021-01-29,817,2244.0,6809.0
2021-01-29,817,2244.0,4605.0
2021-01-29,817,2244.0,16341.0
2021-01-29,817,2244.0,4979.0
2021-01-29,817,2244.0,7186.0
2021-01-29,817,6095.0,2654.0
2021-01-29,817,6095.0,3281.0
2021-01-29,817,6095.0,3926.0
2021-01-29,817,6095.0,3153.0
2021-01-29,817,6095.0,4928.0
2021-01-29,817,6095.0,2766.0
2021-01-29,817,6095.0,6809.0
2021-01-29,817,6095.0,4605.0
2021-01-29,817,6095.0,16341.0
2021-01-29,817,6095.0,4979.0
2021-01-29,817,6095.0,7186.0
2021-01-29,817,4362.0,2654.0
2021-01-29,817,4362.0,3281.0
2021-01-29,817,4362.0,3926.0
2021-01-29,817,4362.0,3153.0
2021-01-29,817,4362.0,4928.0
2021-01-29,817,4362.0,2766.0
2021-01-29,817,4362.0,6809.0
2021-01-29,817,4362.0,4605.0
2021-01-29,817,4362.0,16341.0
2021-01-29,817,4362.0,4979.0
2021-01-29,817,4362.0,7186.0
2021-01-29,817,13497.0,2654.0
2021-01-29,817,13497.0,3281.0
2021-01-29,817,13497.0,3926.0
2021-01-29,817,13497.0,3153.0
2021-01-29,817,13497.0,4928.0
2021-01-29,817,13497.0,2766.0
2021-01-29,817,13497.0,6809.0
2021-01-29,817,13497.0,4605.0
2021-01-29,817,13497.0,16341.0
2021-01-29,817,13497.0,4979.0
2021-01-29,817,13497.0,7186.0
2021-01-29,817,3884.0,2654.0
2021-01-29,817,3884.0,3281.0
2021-01-29,817,3884.0,3926.0
2021-01-29,817,3884.0,3153.0
2021-01-29,817,3884.0,4928.0
2021-01-29,817,3884.0,2766.0
2021-01-29,817,3884.0,6809.0
2021-01-29,817,3884.0,4605.0
2021-01-29,817,3884.0,16341.0
2021-01-29,817,3884.0,4979.0
2021-01-29,817,3884.0,7186.0
2021-01-29,817,4840.0,2654.0
2021-01-29,817,4840.0,3281.0
2021-01-29,817,4840.0,3926.0
2021-01-29,817,4840.0,3153.0
2021-01-29,817,4840.0,4928.0
2021-01-29,817,4840.0,2766.0
2021-01-29,817,4840.0,6809.0
2021-01-29,817,4840.0,4605.0
2021-01-29,817,4840.0,16341.0
2021-01-29,817,4840.0,4979.0
2021-01-29,817,4840.0,7186.0
2021-01-29,1183,2163.0,2654.0
2021-01-29,1183,2163.0,3281.0
2021-01-29,1183,2163.0,3926.0
2021-01-29,1183,2163.0,3153.0
2021-01-29,1183,2163.0,4928.0
2021-01-29,1183,2163.0,2766.0
2021-01-29,1183,2163.0,6809.0
2021-01-29,1183,2163.0,4605.0
2021-01-29,1183,2163.0,16341.0
2021-01-29,1183,2163.0,4979.0
2021-01-29,1183,2163.0,7186.0
2021-01-29,1183,2656.0,2654.0
2021-01-29,1183,2656.0,3281.0
2021-01-29,1183,2656.0,3926.0
2021-01-29,1183,2656.0,3153.0
2021-01-29,1183,2656.0,4928.0
2021-01-29,1183,2656.0,2766.0
2021-01-29,1183,2656.0,6809.0
2021-01-29,1183,2656.0,4605.0
2021-01-29,1183,2656.0,16341.0
2021-01-29,1183,2656.0,4979.0
2021-01-29,1183,2656.0,7186.0
2021-01-29,1183,3693.0,2654.0
2021-01-29,1183,3693.0,3281.0
2021-01-29,1183,3693.0,3926.0
2021-01-29,1183,3693.0,3153.0
2021-01-29,1183,3693.0,4928.0
2021-01-29,1183,3693.0,2766.0
2021-01-29,1183,3693.0,6809.0
2021-01-29,1183,3693.0,4605.0
2021-01-29,1183,3693.0,16341.0
2021-01-29,1183,3693.0,4979.0
2021-01-29,1183,3693.0,7186.0
2021-01-29,1183,4427.0,2654.0
2021-01-29,1183,4427.0,3281.0
2021-01-29,1183,4427.0,3926.0
2021-01-29,1183,4427.0,3153.0
2021-01-29,1183,4427.0,4928.0
2021-01-29,1183,4427.0,2766.0
2021-01-29,1183,4427.0,6809.0
2021-01-29,1183,4427.0,4605.0
2021-01-29,1183,4427.0,16341.0
2021-01-29,1183,4427.0,4979.0
2021-01-29,1183,4427.0,7186.0
2021-01-29,1183,3324.0,2654.0
2021-01-29,1183,3324.0,3281.0
2021-01-29,1183,3324.0,3926.0
2021-01-29,1183,3324.0,3153.0
2021-01-29,1183,3324.0,4928.0
2021-01-29,1183,3324.0,2766.0
2021-01-29,1183,3324.0,6809.0
2021-01-29,1183,3324.0,4605.0
2021-01-29,1183,3324.0,16341.0
2021-01-29,1183,3324.0,4979.0
2021-01-29,1183,3324.0,7186.0
2021-01-29,1183,3924.0,2654.0
2021-01-29,1183,3924.0,3281.0
2021-01-29,1183,3924.0,3926.0
2021-01-29,1183,3924.0,3153.0
2021-01-29,1183,3924.0,4928.0
2021-01-29,1183,3924.0,2766.0
2021-01-29,1183,3924.0,6809.0
2021-01-29,1183,3924.0,4605.0
2021-01-29,1183,3924.0,16341.0
2021-01-29,1183,3924.0,4979.0
2021-01-29,1183,3924.0,7186.0
2021-01-29,1183,2244.0,2654.0
2021-01-29,1183,2244.0,3281.0
2021-01-29,1183,2244.0,3926.0
2021-01-29,1183,2244.0,3153.0
2021-01-29,1183,2244.0,4928.0
2021-01-29,1183,2244.0,2766.0
2021-01-29,1183,2244.0,6809.0
2021-01-29,1183,2244.0,4605.0
2021-01-29,1183,2244.0,16341.0
2021-01-29,1183,2244.0,4979.0
2021-01-29,1183,2244.0,7186.0
2021-01-29,1183,6095.0,2654.0
2021-01-29,1183,6095.0,3281.0
2021-01-29,1183,6095.0,3926.0
2021-01-29,1183,6095.0,3153.0
2021-01-29,1183,6095.0,4928.0
2021-01-29,1183,6095.0,2766.0
2021-01-29,1183,6095.0,6809.0
2021-01-29,1183,6095.0,4605.0
2021-01-29,1183,6095.0,16341.0
2021-01-29,1183,6095.0,4979.0
2021-01-29,1183,6095.0,7186.0
2021-01-29,1183,4362.0,2654.0
2021-01-29,1183,4362.0,3281.0
2021-01-29,1183,4362.0,3926.0
2021-01-29,1183,4362.0,3153.0
2021-01-29,1183,4362.0,4928.0
2021-01-29,1183,4362.0,2766.0
2021-01-29,1183,4362.0,6809.0
2021-01-29,1183,4362.0,4605.0
2021-01-29,1183,4362.0,16341.0
2021-01-29,1183,4362.0,4979.0
2021-01-29,1183,4362.0,7186.0
2021-01-29,1183,13497.0,2654.0
2021-01-29,1183,13497.0,3281.0
2021-01-29,1183,13497.0,3926.0
2021-01-29,1183,13497.0,3153.0
2021-01-29,1183,13497.0,4928.0
2021-01-29,1183,13497.0,2766.0
2021-01-29,1183,13497.0,6809.0
2021-01-29,1183,13497.0,4605.0
2021-01-29,1183,13497.0,16341.0
2021-01-29,1183,13497.0,4979.0
2021-01-29,1183,13497.0,7186.0
2021-01-29,1183,3884.0,2654.0
2021-01-29,1183,3884.0,3281.0
2021-01-29,1183,3884.0,3926.0
2021-01-29,1183,3884.0,3153.0
2021-01-29,1183,3884.0,4928.0
2021-01-29,1183,3884.0,2766.0
2021-01-29,1183,3884.0,6809.0
2021-01-29,1183,3884.0,4605.0
2021-01-29,1183,3884.0,16341.0
2021-01-29,1183,3884.0,4979.0
2021-01-29,1183,3884.0,7186.0
2021-01-29,1183,4840.0,2654.0
2021-01-29,1183,4840.0,3281.0
2021-01-29,1183,4840.0,3926.0
2021-01-29,1183,4840.0,3153.0
2021-01-29,1183,4840.0,4928.0
2021-01-29,1183,4840.0,2766.0
2021-01-29,1183,4840.0,6809.0
2021-01-29,1183,4840.0,4605.0
2021-01-29,1183,4840.0,16341.0
2021-01-29,1183,4840.0,4979.0
2021-01-29,1183,4840.0,7186.0
2021-01-29,3884,2163.0,2654.0
2021-01-29,3884,2163.0,3281.0
2021-01-29,3884,2163.0,3926.0
2021-01-29,3884,2163.0,3153.0
2021-01-29,3884,2163.0,4928.0
2021-01-29,3884,2163.0,2766.0
2021-01-29,3884,2163.0,6809.0
2021-01-29,3884,2163.0,4605.0
2021-01-29,3884,2163.0,16341.0
2021-01-29,3884,2163.0,4979.0
2021-01-29,3884,2163.0,7186.0
2021-01-29,3884,2656.0,2654.0
2021-01-29,3884,2656.0,3281.0
2021-01-29,3884,2656.0,3926.0
2021-01-29,3884,2656.0,3153.0
2021-01-29,3884,2656.0,4928.0
2021-01-29,3884,2656.0,2766.0
2021-01-29,3884,2656.0,6809.0
2021-01-29,3884,2656.0,4605.0
2021-01-29,3884,2656.0,16341.0
2021-01-29,3884,2656.0,4979.0
2021-01-29,3884,2656.0,7186.0
2021-01-29,3884,3693.0,2654.0
2021-01-29,3884,3693.0,3281.0
2021-01-29,3884,3693.0,3926.0
2021-01-29,3884,3693.0,3153.0
2021-01-29,3884,3693.0,4928.0
2021-01-29,3884,3693.0,2766.0
2021-01-29,3884,3693.0,6809.0
2021-01-29,3884,3693.0,4605.0
2021-01-29,3884,3693.0,16341.0
2021-01-29,3884,3693.0,4979.0
2021-01-29,3884,3693.0,7186.0
2021-01-29,3884,4427.0,2654.0
2021-01-29,3884,4427.0,3281.0
2021-01-29,3884,4427.0,3926.0
2021-01-29,3884,4427.0,3153.0
2021-01-29,3884,4427.0,4928.0
2021-01-29,3884,4427.0,2766.0
2021-01-29,3884,4427.0,6809.0
2021-01-29,3884,4427.0,4605.0
2021-01-29,3884,4427.0,16341.0
2021-01-29,3884,4427.0,4979.0
2021-01-29,3884,4427.0,7186.0
2021-01-29,3884,3324.0,2654.0
2021-01-29,3884,3324.0,3281.0
2021-01-29,3884,3324.0,3926.0
2021-01-29,3884,3324.0,3153.0
2021-01-29,3884,3324.0,4928.0
2021-01-29,3884,3324.0,2766.0
2021-01-29,3884,3324.0,6809.0
2021-01-29,3884,3324.0,4605.0
2021-01-29,3884,3324.0,16341.0
2021-01-29,3884,3324.0,4979.0
2021-01-29,3884,3324.0,7186.0
2021-01-29,3884,3924.0,2654.0
2021-01-29,3884,3924.0,3281.0
2021-01-29,3884,3924.0,3926.0
2021-01-29,3884,3924.0,3153.0
2021-01-29,3884,3924.0,4928.0
2021-01-29,3884,3924.0,2766.0
2021-01-29,3884,3924.0,6809.0
2021-01-29,3884,3924.0,4605.0
2021-01-29,3884,3924.0,16341.0
2021-01-29,3884,3924.0,4979.0
2021-01-29,3884,3924.0,7186.0
2021-01-29,3884,2244.0,2654.0
2021-01-29,3884,2244.0,3281.0
2021-01-29,3884,2244.0,3926.0
2021-01-29,3884,2244.0,3153.0
2021-01-29,3884,2244.0,4928.0
2021-01-29,3884,2244.0,2766.0
2021-01-29,3884,2244.0,6809.0
2021-01-29,3884,2244.0,4605.0
2021-01-29,3884,2244.0,16341.0
2021-01-29,3884,2244.0,4979.0
2021-01-29,3884,2244.0,7186.0
2021-01-29,3884,6095.0,2654.0
2021-01-29,3884,6095.0,3281.0
2021-01-29,3884,6095.0,3926.0
2021-01-29,3884,6095.0,3153.0
2021-01-29,3884,6095.0,4928.0
2021-01-29,3884,6095.0,2766.0
2021-01-29,3884,6095.0,6809.0
2021-01-29,3884,6095.0,4605.0
2021-01-29,3884,6095.0,16341.0
2021-01-29,3884,6095.0,4979.0
2021-01-29,3884,6095.0,7186.0
2021-01-29,3884,4362.0,2654.0
2021-01-29,3884,4362.0,3281.0
2021-01-29,3884,4362.0,3926.0
2021-01-29,3884,4362.0,3153.0
2021-01-29,3884,4362.0,4928.0
2021-01-29,3884,4362.0,2766.0
2021-01-29,3884,4362.0,6809.0
2021-01-29,3884,4362.0,4605.0
2021-01-29,3884,4362.0,16341.0
2021-01-29,3884,4362.0,4979.0
2021-01-29,3884,4362.0,7186.0
2021-01-29,3884,13497.0,2654.0
2021-01-29,3884,13497.0,3281.0
2021-01-29,3884,13497.0,3926.0
2021-01-29,3884,13497.0,3153.0
2021-01-29,3884,13497.0,4928.0
2021-01-29,3884,13497.0,2766.0
2021-01-29,3884,13497.0,6809.0
2021-01-29,3884,13497.0,4605.0
2021-01-29,3884,13497.0,16341.0
2021-01-29,3884,13497.0,4979.0
2021-01-29,3884,13497.0,7186.0
2021-01-29,3884,3884.0,2654.0
2021-01-29,3884,3884.0,3281.0
2021-01-29,3884,3884.0,3926.0
2021-01-29,3884,3884.0,3153.0
2021-01-29,3884,3884.0,4928.0
2021-01-29,3884,3884.0,2766.0
2021-01-29,3884,3884.0,6809.0
2021-01-29,3884,3884.0,4605.0
2021-01-29,3884,3884.0,16341.0
2021-01-29,3884,3884.0,4979.0
2021-01-29,3884,3884.0,7186.0
2021-01-29,3884,4840.0,2654.0
2021-01-29,3884,4840.0,3281.0
2021-01-29,3884,4840.0,3926.0
2021-01-29,3884,4840.0,3153.0
2021-01-29,3884,4840.0,4928.0
2021-01-29,3884,4840.0,2766.0
2021-01-29,3884,4840.0,6809.0
2021-01-29,3884,4840.0,4605.0
2021-01-29,3884,4840.0,16341.0
2021-01-29,3884,4840.0,4979.0
2021-01-29,3884,4840.0,7186.0
2021-01-29,4840,2163.0,2654.0
2021-01-29,4840,2163.0,3281.0
2021-01-29,4840,2163.0,3926.0
2021-01-29,4840,2163.0,3153.0
2021-01-29,4840,2163.0,4928.0
2021-01-29,4840,2163.0,2766.0
2021-01-29,4840,2163.0,6809.0
2021-01-29,4840,2163.0,4605.0
2021-01-29,4840,2163.0,16341.0
2021-01-29,4840,2163.0,4979.0
2021-01-29,4840,2163.0,7186.0
2021-01-29,4840,2656.0,2654.0
2021-01-29,4840,2656.0,3281.0
2021-01-29,4840,2656.0,3926.0
2021-01-29,4840,2656.0,3153.0
2021-01-29,4840,2656.0,4928.0
2021-01-29,4840,2656.0,2766.0
2021-01-29,4840,2656.0,6809.0
2021-01-29,4840,2656.0,4605.0
2021-01-29,4840,2656.0,16341.0
2021-01-29,4840,2656.0,4979.0
2021-01-29,4840,2656.0,7186.0
2021-01-29,4840,3693.0,2654.0
2021-01-29,4840,3693.0,3281.0
2021-01-29,4840,3693.0,3926.0
2021-01-29,4840,3693.0,3153.0
2021-01-29,4840,3693.0,4928.0
2021-01-29,4840,3693.0,2766.0
2021-01-29,4840,3693.0,6809.0
2021-01-29,4840,3693.0,4605.0
2021-01-29,4840,3693.0,16341.0
2021-01-29,4840,3693.0,4979.0
2021-01-29,4840,3693.0,7186.0
2021-01-29,4840,4427.0,2654.0
2021-01-29,4840,4427.0,3281.0
2021-01-29,4840,4427.0,3926.0
2021-01-29,4840,4427.0,3153.0
2021-01-29,4840,4427.0,4928.0
2021-01-29,4840,4427.0,2766.0
2021-01-29,4840,4427.0,6809.0
2021-01-29,4840,4427.0,4605.0
2021-01-29,4840,4427.0,16341.0
2021-01-29,4840,4427.0,4979.0
2021-01-29,4840,4427.0,7186.0
2021-01-29,4840,3324.0,2654.0
2021-01-29,4840,3324.0,3281.0
2021-01-29,4840,3324.0,3926.0
2021-01-29,4840,3324.0,3153.0
2021-01-29,4840,3324.0,4928.0
2021-01-29,4840,3324.0,2766.0
2021-01-29,4840,3324.0,6809.0
2021-01-29,4840,3324.0,4605.0
2021-01-29,4840,3324.0,16341.0
2021-01-29,4840,3324.0,4979.0
2021-01-29,4840,3324.0,7186.0
2021-01-29,4840,3924.0,2654.0
2021-01-29,4840,3924.0,3281.0
2021-01-29,4840,3924.0,3926.0
2021-01-29,4840,3924.0,3153.0
2021-01-29,4840,3924.0,4928.0
2021-01-29,4840,3924.0,2766.0
2021-01-29,4840,3924.0,6809.0
2021-01-29,4840,3924.0,4605.0
2021-01-29,4840,3924.0,16341.0
2021-01-29,4840,3924.0,4979.0
2021-01-29,4840,3924.0,7186.0
2021-01-29,4840,2244.0,2654.0
2021-01-29,4840,2244.0,3281.0
2021-01-29,4840,2244.0,3926.0
2021-01-29,4840,2244.0,3153.0
2021-01-29,4840,2244.0,4928.0
2021-01-29,4840,2244.0,2766.0
2021-01-29,4840,2244.0,6809.0
2021-01-29,4840,2244.0,4605.0
2021-01-29,4840,2244.0,16341.0
2021-01-29,4840,2244.0,4979.0
2021-01-29,4840,2244.0,7186.0
2021-01-29,4840,6095.0,2654.0
2021-01-29,4840,6095.0,3281.0
2021-01-29,4840,6095.0,3926.0
2021-01-29,4840,6095.0,3153.0
2021-01-29,4840,6095.0,4928.0
2021-01-29,4840,6095.0,2766.0
2021-01-29,4840,6095.0,6809.0
2021-01-29,4840,6095.0,4605.0
2021-01-29,4840,6095.0,16341.0
2021-01-29,4840,6095.0,4979.0
2021-01-29,4840,6095.0,7186.0
2021-01-29,4840,4362.0,2654.0
2021-01-29,4840,4362.0,3281.0
2021-01-29,4840,4362.0,3926.0
2021-01-29,4840,4362.0,3153.0
2021-01-29,4840,4362.0,4928.0
2021-01-29,4840,4362.0,2766.0
2021-01-29,4840,4362.0,6809.0
2021-01-29,4840,4362.0,4605.0
2021-01-29,4840,4362.0,16341.0
2021-01-29,4840,4362.0,4979.0
2021-01-29,4840,4362.0,7186.0
2021-01-29,4840,13497.0,2654.0
2021-01-29,4840,13497.0,3281.0
2021-01-29,4840,13497.0,3926.0
2021-01-29,4840,13497.0,3153.0
2021-01-29,4840,13497.0,4928.0
2021-01-29,4840,13497.0,2766.0
2021-01-29,4840,13497.0,6809.0
2021-01-29,4840,13497.0,4605.0
2021-01-29,4840,13497.0,16341.0
2021-01-29,4840,13497.0,4979.0
2021-01-29,4840,13497.0,7186.0
2021-01-29,4840,3884.0,2654.0
2021-01-29,4840,3884.0,3281.0
2021-01-29,4840,3884.0,3926.0
2021-01-29,4840,3884.0,3153.0
2021-01-29,4840,3884.0,4928.0
2021-01-29,4840,3884.0,2766.0
2021-01-29,4840,3884.0,6809.0
2021-01-29,4840,3884.0,4605.0
2021-01-29,4840,3884.0,16341.0
2021-01-29,4840,3884.0,4979.0
2021-01-29,4840,3884.0,7186.0
2021-01-29,4840,4840.0,2654.0
2021-01-29,4840,4840.0,3281.0
2021-01-29,4840,4840.0,3926.0
2021-01-29,4840,4840.0,3153.0
2021-01-29,4840,4840.0,4928.0
2021-01-29,4840,4840.0,2766.0
2021-01-29,4840,4840.0,6809.0
2021-01-29,4840,4840.0,4605.0
2021-01-29,4840,4840.0,16341.0
2021-01-29,4840,4840.0,4979.0
2021-01-29,4840,4840.0,7186.0
2021-02-05,991,1259.0,1113.0
2021-02-05,991,1259.0,832.0
2021-02-05,991,1259.0,1802.0
2021-02-05,991,1259.0,973.0
2021-02-05,991,1259.0,1552.0
2021-02-05,991,1259.0,1443.0
2021-02-05,991,1259.0,955.0
2021-02-05,991,1259.0,8616.0
2021-02-05,991,1259.0,1718.0
2021-02-05,991,1259.0,812.0
2021-02-05,991,1259.0,1650.0
2021-02-05,991,991.0,1113.0
2021-02-05,991,991.0,832.0
2021-02-05,991,991.0,1802.0
2021-02-05,991,991.0,973.0
2021-02-05,991,991.0,1552.0
2021-02-05,991,991.0,1443.0
2021-02-05,991,991.0,955.0
2021-02-05,991,991.0,8616.0
2021-02-05,991,991.0,1718.0
2021-02-05,991,991.0,812.0
2021-02-05,991,991.0,1650.0
2021-02-05,991,1809.0,1113.0
2021-02-05,991,1809.0,832.0
2021-02-05,991,1809.0,1802.0
2021-02-05,991,1809.0,973.0
2021-02-05,991,1809.0,1552.0
2021-02-05,991,1809.0,1443.0
2021-02-05,991,1809.0,955.0
2021-02-05,991,1809.0,8616.0
2021-02-05,991,1809.0,1718.0
2021-02-05,991,1809.0,812.0
2021-02-05,991,1809.0,1650.0
2021-02-05,991,935.0,1113.0
2021-02-05,991,935.0,832.0
2021-02-05,991,935.0,1802.0
2021-02-05,991,935.0,973.0
2021-02-05,991,935.0,1552.0
2021-02-05,991,935.0,1443.0
2021-02-05,991,935.0,955.0
2021-02-05,991,935.0,8616.0
2021-02-05,991,935.0,1718.0
2021-02-05,991,935.0,812.0
2021-02-05,991,935.0,1650.0
2021-02-05,991,1599.0,1113.0
2021-02-05,991,1599.0,832.0
2021-02-05,991,1599.0,1802.0
2021-02-05,991,1599.0,973.0
2021-02-05,991,1599.0,1552.0
2021-02-05,991,1599.0,1443.0
2021-02-05,991,1599.0,955.0
2021-02-05,991,1599.0,8616.0
2021-02-05,991,1599.0,1718.0
2021-02-05,991,1599.0,812.0
2021-02-05,991,1599.0,1650.0
2021-02-05,991,828.0,1113.0
2021-02-05,991,828.0,832.0
2021-02-05,991,828.0,1802.0
2021-02-05,991,828.0,973.0
2021-02-05,991,828.0,1552.0
2021-02-05,991,828.0,1443.0
2021-02-05,991,828.0,955.0
2021-02-05,991,828.0,8616.0
2021-02-05,991,828.0,1718.0
2021-02-05,991,828.0,812.0
2021-02-05,991,828.0,1650.0
2021-02-05,991,967.0,1113.0
2021-02-05,991,967.0,832.0
2021-02-05,991,967.0,1802.0
2021-02-05,991,967.0,973.0
2021-02-05,991,967.0,1552.0
2021-02-05,991,967.0,1443.0
2021-02-05,991,967.0,955.0
2021-02-05,991,967.0,8616.0
2021-02-05,991,967.0,1718.0
2021-02-05,991,967.0,812.0
2021-02-05,991,967.0,1650.0
2021-02-05,991,885.0,1113.0
2021-02-05,991,885.0,832.0
2021-02-05,991,885.0,1802.0
2021-02-05,991,885.0,973.0
2021-02-05,991,885.0,1552.0
2021-02-05,991,885.0,1443.0
2021-02-05,991,885.0,955.0
2021-02-05,991,885.0,8616.0
2021-02-05,991,885.0,1718.0
2021-02-05,991,885.0,812.0
2021-02-05,991,885.0,1650.0
2021-02-05,991,7827.0,1113.0
2021-02-05,991,7827.0,832.0
2021-02-05,991,7827.0,1802.0
2021-02-05,991,7827.0,973.0
2021-02-05,991,7827.0,1552.0
2021-02-05,991,7827.0,1443.0
2021-02-05,991,7827.0,955.0
2021-02-05,991,7827.0,8616.0
2021-02-05,991,7827.0,1718.0
2021-02-05,991,7827.0,812.0
2021-02-05,991,7827.0,1650.0
2021-02-05,991,1313.0,1113.0
2021-02-05,991,1313.0,832.0
2021-02-05,991,1313.0,1802.0
2021-02-05,991,1313.0,973.0
2021-02-05,991,1313.0,1552.0
2021-02-05,991,1313.0,1443.0
2021-02-05,991,1313.0,955.0
2021-02-05,991,1313.0,8616.0
2021-02-05,991,1313.0,1718.0
2021-02-05,991,1313.0,812.0
2021-02-05,991,1313.0,1650.0
2021-02-05,991,773.0,1113.0
2021-02-05,991,773.0,832.0
2021-02-05,991,773.0,1802.0
2021-02-05,991,773.0,973.0
2021-02-05,991,773.0,1552.0
2021-02-05,991,773.0,1443.0
2021-02-05,991,773.0,955.0
2021-02-05,991,773.0,8616.0
2021-02-05,991,773.0,1718.0
2021-02-05,991,773.0,812.0
2021-02-05,991,773.0,1650.0
2021-02-05,991,848.0,1113.0
2021-02-05,991,848.0,832.0
2021-02-05,991,848.0,1802.0
2021-02-05,991,848.0,973.0
2021-02-05,991,848.0,1552.0
2021-02-05,991,848.0,1443.0
2021-02-05,991,848.0,955.0
2021-02-05,991,848.0,8616.0
2021-02-05,991,848.0,1718.0
2021-02-05,991,848.0,812.0
2021-02-05,991,848.0,1650.0
2021-02-05,1809,1259.0,1113.0
2021-02-05,1809,1259.0,832.0
2021-02-05,1809,1259.0,1802.0
2021-02-05,1809,1259.0,973.0
2021-02-05,1809,1259.0,1552.0
2021-02-05,1809,1259.0,1443.0
2021-02-05,1809,1259.0,955.0
2021-02-05,1809,1259.0,8616.0
2021-02-05,1809,1259.0,1718.0
2021-02-05,1809,1259.0,812.0
2021-02-05,1809,1259.0,1650.0
2021-02-05,1809,991.0,1113.0
2021-02-05,1809,991.0,832.0
2021-02-05,1809,991.0,1802.0
2021-02-05,1809,991.0,973.0
2021-02-05,1809,991.0,1552.0
2021-02-05,1809,991.0,1443.0
2021-02-05,1809,991.0,955.0
2021-02-05,1809,991.0,8616.0
2021-02-05,1809,991.0,1718.0
2021-02-05,1809,991.0,812.0
2021-02-05,1809,991.0,1650.0
2021-02-05,1809,1809.0,1113.0
2021-02-05,1809,1809.0,832.0
2021-02-05,1809,1809.0,1802.0
2021-02-05,1809,1809.0,973.0
2021-02-05,1809,1809.0,1552.0
2021-02-05,1809,1809.0,1443.0
2021-02-05,1809,1809.0,955.0
2021-02-05,1809,1809.0,8616.0
2021-02-05,1809,1809.0,1718.0
2021-02-05,1809,1809.0,812.0
2021-02-05,1809,1809.0,1650.0
2021-02-05,1809,935.0,1113.0
2021-02-05,1809,935.0,832.0
2021-02-05,1809,935.0,1802.0
2021-02-05,1809,935.0,973.0
2021-02-05,1809,935.0,1552.0
2021-02-05,1809,935.0,1443.0
2021-02-05,1809,935.0,955.0
2021-02-05,1809,935.0,8616.0
2021-02-05,1809,935.0,1718.0
2021-02-05,1809,935.0,812.0
2021-02-05,1809,935.0,1650.0
2021-02-05,1809,1599.0,1113.0
2021-02-05,1809,1599.0,832.0
2021-02-05,1809,1599.0,1802.0
2021-02-05,1809,1599.0,973.0
2021-02-05,1809,1599.0,1552.0
2021-02-05,1809,1599.0,1443.0
2021-02-05,1809,1599.0,955.0
2021-02-05,1809,1599.0,8616.0
2021-02-05,1809,1599.0,1718.0
2021-02-05,1809,1599.0,812.0
2021-02-05,1809,1599.0,1650.0
2021-02-05,1809,828.0,1113.0
2021-02-05,1809,828.0,832.0
2021-02-05,1809,828.0,1802.0
2021-02-05,1809,828.0,973.0
2021-02-05,1809,828.0,1552.0
2021-02-05,1809,828.0,1443.0
2021-02-05,1809,828.0,955.0
2021-02-05,1809,828.0,8616.0
2021-02-05,1809,828.0,1718.0
2021-02-05,1809,828.0,812.0
2021-02-05,1809,828.0,1650.0
2021-02-05,1809,967.0,1113.0
2021-02-05,1809,967.0,832.0
2021-02-05,1809,967.0,1802.0
2021-02-05,1809,967.0,973.0
