,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
73,PLTR210205P00029000,2021-01-27 15:13:41,29.0,0.66,0.67,0.7,-0.19999999,-23.255812,109,606,1.3994170654296876,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
74,PLTR210205P00029500,2021-01-27 15:13:40,29.5,0.76,0.77,0.8,-0.25,-24.752476,86,570,1.39453427734375,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
75,PLTR210205P00030000,2021-01-27 15:15:44,30.0,0.9,0.88,0.9,-0.24000001,-21.052631,564,2398,1.3876983740234374,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
76,PLTR210205P00030500,2021-01-27 15:04:29,30.5,0.95,1.01,1.03,-0.33999997,-26.356586,111,197,1.3886749316406248,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
77,PLTR210205P00031000,2021-01-27 15:19:40,31.0,1.15,1.15,1.18,-0.38,-24.836601,7709,609,1.3925811621093749,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
78,PLTR210205P00031500,2021-01-27 15:19:58,31.5,1.32,1.31,1.34,-0.27999997,-17.499998,79,507,1.396487392578125,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
79,PLTR210205P00032000,2021-01-27 15:03:43,32.0,1.41,1.48,1.52,-0.44000006,-23.783787,107,685,1.40234673828125,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
80,PLTR210205P00032500,2021-01-27 15:00:57,32.5,1.6,1.69,1.73,-0.5500001,-25.581398,152,276,1.4179716601562502,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
81,PLTR210205P00033000,2021-01-27 15:17:34,33.0,1.91,1.9,1.94,-0.41999996,-18.02575,71,929,1.4277372363281249,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
82,PLTR210205P00033500,2021-01-27 15:16:28,33.5,2.13,2.1,2.13,-0.56999993,-21.111109,162,447,1.4228544482421874,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
83,PLTR210205P00034000,2021-01-27 15:02:00,34.0,2.22,2.37,2.44,-0.51,-18.681318,84,490,1.4560574072265624,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
84,PLTR210205P00034500,2021-01-27 15:07:14,34.5,2.62,2.63,2.7,-0.48000002,-15.483871,144,143,1.4697292138671876,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
85,PLTR210205P00035000,2021-01-27 15:13:56,35.0,2.97,2.88,2.92,-0.48000002,-13.913043,314,498,1.466799541015625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
86,PLTR210205P00035500,2021-01-27 15:13:37,35.5,3.2,3.15,3.3,-0.39999986,-11.111107,182,239,1.4970728271484375,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
87,PLTR210205P00036000,2021-01-27 15:06:08,36.0,3.5,3.5,3.6,-0.5999999,-14.634145,64,723,1.5214867675781247,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
88,PLTR210205P00037000,2021-01-27 15:01:31,37.0,3.8,4.1,4.25,-0.95000005,-20.000002,77,314,1.5468772656249998,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
89,PLTR210205P00038000,2021-01-27 15:14:41,38.0,4.95,4.8,4.9,-0.4000001,-7.476637,93,169,1.5751974365234374,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
90,PLTR210205P00039000,2021-01-27 14:53:21,39.0,5.2,5.5,5.7,-1.0500002,-16.800003,72,133,1.619142529296875,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
91,PLTR210205P00040000,2021-01-27 14:51:19,40.0,6.08,6.3,6.5,-0.77,-11.240876,24,321,1.6709000830078127,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
92,PLTR210205P00041000,2021-01-26 20:12:09,41.0,7.65,7.1,7.35,0.0,0.0,81,64,1.7216810791015624,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
93,PLTR210205P00042000,2021-01-27 14:41:39,42.0,8.2,7.9,8.15,-0.35000038,-4.0935717,2,90,1.7509778076171876,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
94,PLTR210205P00043000,2021-01-27 14:51:01,43.0,8.4,8.7,9.05,-1.0,-10.638298,14,27,1.79296978515625,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
95,PLTR210205P00044000,2021-01-27 14:33:46,44.0,11.25,9.65,9.95,1.0500002,10.294119,5,57,1.8623053759765624,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
96,PLTR210205P00045000,2021-01-27 15:11:30,45.0,10.35,10.45,10.65,-0.54999924,-5.0458646,13,46,1.8388679931640621,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
97,PLTR210205P00046000,2021-01-27 14:43:02,46.0,12.1,11.4,11.8,-0.19999981,-1.6260147,5,40,1.9560549072265625,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
98,PLTR210205P00047000,2021-01-27 14:43:11,47.0,13.2,12.25,12.5,0.5500002,4.347828,5,40,1.9287112939453124,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
99,PLTR210205P00048000,2021-01-26 18:18:29,48.0,15.3,13.15,13.45,1.6500006,12.087916,35,156,1.97265638671875,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
100,PLTR210205P00049000,2021-01-26 18:19:01,49.0,15.35,14.15,14.35,0.3000002,1.9933567,2,38,2.0244190014648433,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
101,PLTR210205P00050000,2021-01-27 14:36:38,50.0,16.4,15.05,15.35,0.8499994,5.4662337,3,12,2.0722704443359374,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
102,PLTR210205P00055000,2021-01-27 14:41:05,55.0,20.1,19.75,20.1,-0.25,-1.2285012,43,34,2.2441450146484367,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
103,PLTR210212P00015000,2021-01-25 17:35:10,15.0,0.01,0.01,0.17,0.0,0.0,1,118,2.0546923632812497,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
104,PLTR210212P00017000,2021-01-25 19:56:58,17.0,0.05,0.0,0.2,0.0,0.0,17,27,1.8203133984375,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
105,PLTR210212P00017500,2021-01-25 14:52:12,17.5,0.08,0.0,0.18,-0.020000003,-20.000004,11,41,1.7265638671875,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
106,PLTR210212P00018500,2021-01-25 15:57:14,18.5,0.08,0.05,0.23,0.0,0.0,15,125,1.734376328125,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
107,PLTR210212P00019000,2021-01-25 16:45:36,19.0,0.08,0.05,0.18,0.0,0.0,17,181,1.61328318359375,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
108,PLTR210212P00019500,2021-01-22 19:41:13,19.5,0.15,0.08,0.25,0.040000007,36.363644,1,45,1.6640641796875002,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
109,PLTR210212P00020000,2021-01-27 14:45:56,20.0,0.15,0.1,0.2,-0.00999999,-6.2499943,13,456,1.57422087890625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
110,PLTR210212P00020500,2021-01-26 17:41:29,20.5,0.24,0.03,0.18,0.0,0.0,2,208,1.421877890625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
111,PLTR210212P00021000,2021-01-26 16:08:08,21.0,0.18,0.15,0.27,0.0,0.0,5,415,1.5625021874999998,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
112,PLTR210212P00021500,2021-01-26 14:35:11,21.5,0.18,0.18,0.29,0.0,0.0,1,1208,1.54297103515625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
113,PLTR210212P00022000,2021-01-27 15:18:22,22.0,0.26,0.18,0.33,0.049999997,23.809523,2,453,1.51172119140625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
114,PLTR210212P00022500,2021-01-26 17:13:46,22.5,0.25,0.17,0.38,0.0,0.0,4,404,1.48047134765625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
115,PLTR210212P00023000,2021-01-26 20:43:29,23.0,0.31,0.17,0.41,0.0,0.0,81,976,1.44140904296875,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
116,PLTR210212P00023500,2021-01-26 18:28:56,23.5,0.32,0.25,0.45,0.0,0.0,22,150,1.4492215039062502,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
117,PLTR210212P00024000,2021-01-26 20:17:22,24.0,0.38,0.28,0.46,0.06999999,22.580643,32,676,1.4121123144531251,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
118,PLTR210212P00024500,2021-01-27 14:34:09,24.5,0.45,0.36,0.51,-0.030000001,-6.250001,4,138,1.4140654296875002,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
119,PLTR210212P00025000,2021-01-27 15:08:12,25.0,0.48,0.42,0.57,-0.03999999,-7.692306,119,1111,1.4072295263671877,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
120,PLTR210212P00025500,2021-01-26 20:24:47,25.5,0.72,0.47,0.65,0.120000005,20.0,3,209,1.3984405078125,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
121,PLTR210212P00026000,2021-01-27 14:42:00,26.0,0.64,0.6,0.73,-0.09000003,-12.328772,47,887,1.4140654296875002,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
122,PLTR210212P00026500,2021-01-26 20:10:41,26.5,0.8,0.65,0.81,0.0,0.0,4,138,1.396487392578125,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
123,PLTR210212P00027000,2021-01-27 14:33:10,27.0,1.15,0.79,0.91,0.26999998,30.681816,5,208,1.408206083984375,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
124,PLTR210212P00027500,2021-01-27 14:30:17,27.5,1.23,0.84,1.04,0.24000001,24.242424,1,136,1.3974639501953123,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
125,PLTR210212P00028000,2021-01-27 14:54:27,28.0,0.92,0.95,1.16,-0.18,-16.363638,17,830,1.396487392578125,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
126,PLTR210212P00028500,2021-01-27 14:42:46,28.5,1.06,1.08,1.31,-0.18000007,-14.516134,5,48,1.4033232958984376,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
127,PLTR210212P00029000,2021-01-27 14:39:12,29.0,1.4,1.21,1.43,-0.100000024,-6.666668,21,364,1.3974639501953123,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
128,PLTR210212P00029500,2021-01-27 14:40:49,29.5,1.45,1.35,1.62,-0.109999895,-7.0512757,3,79,1.40625296875,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
129,PLTR210212P00030000,2021-01-27 14:58:29,30.0,1.5,1.55,1.76,-0.29999995,-16.666664,23,725,1.4121123144531251,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
130,PLTR210212P00030500,2021-01-27 15:05:50,30.5,1.72,1.72,1.87,-0.37999988,-18.095234,7,87,1.4013701806640624,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
131,PLTR210212P00031000,2021-01-27 14:33:21,31.0,2.96,1.9,2.12,0.6700001,29.257647,38,237,1.4169951025390626,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
132,PLTR210212P00031500,2021-01-27 14:40:04,31.5,2.21,2.11,2.34,-0.3699999,-14.341082,8,222,1.4277372363281249,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
133,PLTR210212P00032000,2021-01-27 14:39:06,32.0,2.53,2.33,2.49,-0.17000008,-6.296299,3,181,1.4228544482421874,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
134,PLTR210212P00032500,2021-01-27 14:43:08,32.5,2.7,2.52,2.75,-0.39999986,-12.903221,10,199,1.4296903515625,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
135,PLTR210212P00033500,2021-01-27 14:37:38,33.5,3.55,3.0,3.25,0.049999952,1.42857,1,335,1.4453152734375,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
136,PLTR210212P00034000,2021-01-27 14:54:17,34.0,3.4,3.25,3.5,-0.3499999,-9.333331,33,103,1.449709782714844,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
137,PLTR210212P00035000,2021-01-27 15:13:41,35.0,3.9,3.8,4.1,-0.2999997,-7.142851,76,729,1.4736354443359376,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
138,PLTR210212P00036000,2021-01-26 20:11:45,36.0,4.5,4.4,4.55,-0.3000002,-6.250004,8,101,1.4682643774414061,False,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
139,PLTR210212P00037000,2021-01-27 14:40:04,37.0,5.15,4.95,5.2,-0.3800001,-6.871611,4,64,1.4760768383789062,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
140,PLTR210212P00038000,2021-01-26 15:45:04,38.0,6.1,5.65,5.85,0.0,0.0,10,104,1.4970728271484375,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
141,PLTR210212P00039000,2021-01-26 14:46:56,39.0,8.59,6.3,6.65,1.8400002,27.259262,1,128,1.5249047192382812,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
142,PLTR210212P00040000,2021-01-27 14:43:03,40.0,6.4,7.1,7.4,-1.1500001,-15.231789,8,80,1.5595725146484374,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
143,PLTR210212P00041000,2021-01-26 19:05:33,41.0,8.55,7.8,8.1,0.0,0.0,4,14,1.5615256298828122,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
144,PLTR210212P00042000,2021-01-26 16:51:16,42.0,9.6,8.55,8.9,0.0,0.0,12,38,1.5800802246093748,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
145,PLTR210212P00043000,2021-01-26 15:05:57,43.0,8.88,9.4,9.6,-0.8699999,-8.923076,1,48,1.5917989160156247,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
146,PLTR210212P00044000,2021-01-26 19:07:46,44.0,11.0,10.25,10.5,0.0,0.0,15,75,1.6308612207031248,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
147,PLTR210212P00045000,2021-01-27 14:43:03,45.0,11.59,11.15,11.4,-0.15999985,-1.3617008,5,159,1.673829755859375,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
148,PLTR210212P00046000,2021-01-26 16:51:12,46.0,13.0,11.85,12.25,0.0,0.0,18,112,1.6669938525390626,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
149,PLTR210212P00047000,2021-01-26 14:34:24,47.0,13.5,12.75,13.1,0.0,0.0,1,17,1.69140779296875,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
150,PLTR210212P00048000,2021-01-26 19:07:45,48.0,14.65,13.65,14.0,0.0,0.0,15,138,1.7197279638671876,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
151,PLTR210212P00049000,2021-01-26 15:59:22,49.0,15.2,14.5,14.95,0.0,0.0,21,21,1.7451184619140623,True,REGULAR,USD,0,0,0.0,2021-01-27 15:34:43.673333,1611761683.673333,1611761717.811215
