,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
381,PLTR211119C00008000,2021-01-12 16:22:21,8.0,17.3,0.0,0.0,0.0,0.0,1.0,143,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
382,PLTR211119C00010000,2021-01-14 20:17:02,10.0,15.69,0.0,0.0,0.0,0.0,7.0,736,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
383,PLTR211119C00012000,2021-01-14 17:26:45,12.0,14.55,0.0,0.0,0.0,0.0,9.0,776,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
384,PLTR211119C00015000,2021-01-14 18:54:27,15.0,12.6,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
385,PLTR211119C00017000,2021-01-14 20:39:08,17.0,11.4,0.0,0.0,0.0,0.0,5.0,694,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
386,PLTR211119C00020000,2021-01-14 20:10:33,20.0,10.0,0.0,0.0,0.0,0.0,17.0,3753,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
387,PLTR211119C00022000,2021-01-14 18:34:08,22.0,8.75,0.0,0.0,0.0,0.0,5.0,1439,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
388,PLTR211119C00025000,2021-01-14 20:13:07,25.0,8.3,0.0,0.0,0.0,0.0,42.0,0,0.00196310546875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
389,PLTR211119C00030000,2021-01-14 20:40:59,30.0,7.0,0.0,0.0,0.0,0.0,109.0,5396,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
390,PLTR211119C00032000,2021-01-14 18:14:06,32.0,6.35,0.0,0.0,0.0,0.0,18.0,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
