,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
36,PLTR210122P00035000,2021-01-19 20:16:53,35.0,8.35,8.3,8.55,-0.4499998,-5.113634,38,55,1.359378203125,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
37,PLTR210122P00036000,2021-01-19 18:30:01,36.0,9.2,9.3,9.55,0.6999998,8.235292,71,66,1.46875265625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
38,PLTR210122P00037000,2021-01-19 16:52:45,37.0,10.85,10.3,10.55,0.70000076,6.8965592,6,10,1.5781271093749998,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
39,PLTR210122P00040000,2021-01-19 18:27:07,40.0,13.25,13.3,13.55,-0.9499998,-6.6901393,53,81,1.875000625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
40,PLTR210129P00015000,2021-01-19 19:50:37,15.0,0.01,0.0,0.01,-0.01,-50.0,8,605,1.2500037499999999,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
41,PLTR210129P00017000,2021-01-19 18:13:19,17.0,0.01,0.0,0.03,-0.02,-66.66667,11,182,1.125004375,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
42,PLTR210129P00017500,2021-01-19 05:05:45,17.5,0.05,0.0,0.04,0.020000001,66.66667,1,33,1.09375453125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
43,PLTR210129P00018500,2021-01-19 20:59:39,18.5,0.04,0.01,0.04,-0.010000002,-20.000004,41,373,0.9960937890625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
44,PLTR210129P00019000,2021-01-19 20:56:43,19.0,0.03,0.03,0.04,-0.03,-50.0,170,1321,0.98437515625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
45,PLTR210129P00019500,2021-01-19 20:31:23,19.5,0.04,0.03,0.08,-0.04,-50.0,262,469,0.992187578125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
46,PLTR210129P00020000,2021-01-19 20:49:27,20.0,0.07,0.06,0.07,-0.049999997,-41.666664,544,1565,0.9531254687499999,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
47,PLTR210129P00020500,2021-01-19 20:57:05,20.5,0.09,0.06,0.1,-0.060000002,-40.0,148,462,0.92187578125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
48,PLTR210129P00021000,2021-01-19 20:57:01,21.0,0.13,0.11,0.13,-0.10000001,-43.478264,750,1284,0.929688203125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
49,PLTR210129P00021500,2021-01-19 20:57:01,21.5,0.17,0.15,0.17,-0.13000001,-43.333332,185,851,0.91992267578125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
50,PLTR210129P00022000,2021-01-19 20:56:31,22.0,0.22,0.2,0.23,-0.21000001,-48.83721,414,2073,0.914063359375,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
51,PLTR210129P00022500,2021-01-19 20:56:43,22.5,0.3,0.27,0.31,-0.24000001,-44.444447,339,1787,0.9160164648437501,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
52,PLTR210129P00023000,2021-01-19 20:52:49,23.0,0.4,0.36,0.4,-0.29999998,-42.85714,698,2528,0.9160164648437501,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
53,PLTR210129P00023500,2021-01-19 20:56:43,23.5,0.52,0.48,0.53,-0.38,-42.22222,475,1924,0.92773509765625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
54,PLTR210129P00024000,2021-01-19 20:59:46,24.0,0.65,0.63,0.65,-0.45000005,-40.909092,1124,5193,0.928711650390625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
55,PLTR210129P00024500,2021-01-19 20:56:43,24.5,0.84,0.79,0.85,-0.55,-39.568348,598,5656,0.945313046875,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
56,PLTR210129P00025000,2021-01-19 20:59:56,25.0,1.04,1.0,1.04,-0.5500001,-34.591198,1912,2845,0.9580082324218748,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
57,PLTR210129P00025500,2021-01-19 20:56:43,25.5,1.29,1.21,1.29,-0.51,-28.333334,649,501,0.9726565234375,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
58,PLTR210129P00026000,2021-01-19 20:37:33,26.0,1.48,1.48,1.55,-0.75,-33.632286,995,1755,0.9941406835937501,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
59,PLTR210129P00026500,2021-01-19 20:58:54,26.5,1.83,1.76,1.88,-0.68999994,-27.380949,485,1340,1.0234423828125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
60,PLTR210129P00027000,2021-01-19 20:59:01,27.0,2.14,2.05,2.14,-0.7099998,-24.912273,613,498,1.0244189404296877,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
61,PLTR210129P00027500,2021-01-19 20:57:54,27.5,2.48,2.35,2.47,-0.72,-22.5,396,168,1.0361376318359379,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
62,PLTR210129P00028000,2021-01-19 20:56:41,28.0,2.84,2.7,2.85,-0.8100002,-22.191786,362,514,1.0644578027343752,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
63,PLTR210129P00028500,2021-01-19 20:51:08,28.5,3.2,3.05,3.2,-0.83000016,-20.595537,180,116,1.076176494140625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
64,PLTR210129P00029000,2021-01-19 20:58:53,29.0,3.55,3.45,3.55,-0.85000014,-19.318184,196,267,1.091801416015625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
65,PLTR210129P00029500,2021-01-19 20:25:25,29.5,3.8,3.8,4.0,-0.97,-20.33543,204,217,1.115238798828125,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
66,PLTR210129P00030000,2021-01-19 20:22:57,30.0,4.35,4.2,4.4,-0.9300003,-17.613642,486,468,1.1308637207031251,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
67,PLTR210129P00030500,2021-01-19 20:59:00,30.5,4.75,4.6,4.8,-0.9000001,-15.929204,119,108,1.1396527392578126,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
68,PLTR210129P00031000,2021-01-19 20:57:58,31.0,5.2,5.05,5.2,-0.3000002,-5.454549,149,45,1.158207333984375,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
69,PLTR210129P00031500,2021-01-19 20:48:13,31.5,5.5,5.45,5.7,-0.4000001,-6.7796626,196,14,1.1875040625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
70,PLTR210129P00032000,2021-01-19 18:37:47,32.0,6.05,5.85,6.1,-0.4499998,-6.9230742,72,267,1.1757853710937498,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
71,PLTR210129P00032500,2021-01-19 16:11:32,32.5,6.4,6.3,6.6,-0.19999981,-3.0303001,19,38,1.2148476757812499,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
72,PLTR210129P00033000,2021-01-19 14:40:29,33.0,6.85,6.75,7.05,-1.5700002,-18.646082,2,51,1.23047259765625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
73,PLTR210129P00033500,2021-01-19 14:34:03,33.5,7.7,7.2,7.5,-1.3500004,-14.91713,2,33,1.2421912890624998,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
74,PLTR210129P00035000,2021-01-15 16:02:21,35.0,9.08,8.6,8.9,0.0,0.0,54,103,1.2949254003906248,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
75,PLTR210129P00036000,2021-01-19 05:05:45,36.0,10.55,9.55,9.85,0.0,0.0,10,32,1.3320345898437496,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
76,PLTR210129P00040000,2021-01-11 18:11:49,40.0,14.47,13.45,13.75,0.0,0.0,9,55,1.509768076171875,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
77,PLTR210205P00015000,2021-01-19 19:32:12,15.0,0.02,0.01,0.08,-0.030000001,-60.000004,10.0,76,1.2812535937499998,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
78,PLTR210205P00017000,2021-01-19 20:58:07,17.0,0.04,0.03,0.04,-0.089999996,-69.230774,23.0,0,0.98437515625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
79,PLTR210205P00017500,2021-01-19 19:29:33,17.5,0.06,0.01,0.05,-0.02,-25.0,98.0,56,0.9062509375,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
80,PLTR210205P00018500,2021-01-15 15:21:26,18.5,0.06,0.02,0.18,-0.06,-50.0,9.0,159,0.992187578125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
81,PLTR210205P00019000,2021-01-19 20:29:49,19.0,0.11,0.02,0.11,-0.060000002,-35.294117,21.0,486,0.8554701953125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
82,PLTR210205P00020000,2021-01-19 20:58:26,20.0,0.18,0.17,0.19,-0.09,-33.333336,312.0,1402,0.929688203125,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
83,PLTR210205P00021000,2021-01-19 18:37:44,21.0,0.33,0.23,0.32,-0.13,-28.260868,143.0,722,0.9023447265625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
84,PLTR210205P00022000,2021-01-19 20:54:51,22.0,0.5,0.45,0.52,-0.24000001,-32.432434,152.0,956,0.9335944140625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
85,PLTR210205P00022500,2021-01-19 19:47:05,22.5,0.62,0.54,0.66,-0.32999998,-34.736843,357.0,335,0.9355475195312499,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
86,PLTR210205P00023000,2021-01-19 20:54:51,23.0,0.75,0.72,0.79,-0.35000002,-31.818184,203.0,1013,0.9511723632812499,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
87,PLTR210205P00023500,2021-01-19 20:59:19,23.5,0.94,0.83,0.98,-0.43,-31.386862,65.0,381,0.9521489160156249,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
88,PLTR210205P00024000,2021-01-19 20:56:43,24.0,1.15,1.06,1.17,-0.49,-29.87805,292.0,584,0.97460962890625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
89,PLTR210205P00024500,2021-01-19 20:18:33,24.5,1.31,1.25,1.38,-0.5400001,-29.189194,624.0,320,0.9804689453125001,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
90,PLTR210205P00025000,2021-01-19 20:50:49,25.0,1.5,1.42,1.63,-0.6400001,-29.906544,314.0,807,0.983398603515625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
91,PLTR210205P00025500,2021-01-19 20:27:34,25.5,1.71,1.69,1.88,-0.53,-23.660713,34.0,137,0.999023447265625,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
92,PLTR210205P00026000,2021-01-19 20:56:43,26.0,2.1,2.0,2.17,-0.60000014,-22.222227,125.0,283,1.0244189404296877,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
93,PLTR210205P00026500,2021-01-19 20:53:23,26.5,2.39,2.19,2.48,-0.7099998,-22.903221,71.0,183,1.01953615234375,False,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
94,PLTR210205P00027000,2021-01-19 18:44:22,27.0,2.58,2.52,2.79,-0.8200002,-24.117651,114.0,168,1.0380907470703127,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
95,PLTR210205P00027500,2021-01-19 19:13:55,27.5,3.01,2.82,3.15,-0.44000006,-12.753625,60.0,42,1.0537156689453124,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
96,PLTR210205P00028000,2021-01-19 19:20:13,28.0,3.32,3.2,3.45,-0.58000016,-14.8717985,124.0,224,1.0673874755859378,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
97,PLTR210205P00028500,2021-01-19 20:48:36,28.5,3.6,3.6,3.8,-0.7000003,-16.279076,57.0,17,1.0908248583984377,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
98,PLTR210205P00029000,2021-01-19 20:43:24,29.0,3.9,3.95,4.15,-0.3499999,-8.235292,16.0,10,1.0966842041015625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
99,PLTR210205P00029500,2021-01-19 19:20:13,29.5,4.43,4.2,4.55,-0.42000008,-8.659796,11.0,39,1.0869186279296876,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
100,PLTR210205P00030000,2021-01-19 20:56:17,30.0,4.85,4.7,5.0,-0.78999996,-14.0070915,100.0,103,1.1396527392578126,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
101,PLTR210205P00030500,2021-01-19 16:16:11,30.5,5.13,5.1,5.3,-0.069999695,-1.346148,30.0,22,1.1308637207031251,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
102,PLTR210205P00031000,2021-01-19 15:43:19,31.0,5.4,5.5,5.8,-0.2999997,-5.263153,19.0,63,1.1650432373046877,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
103,PLTR210205P00031500,2021-01-19 15:39:23,31.5,5.85,5.75,6.25,-0.3000002,-4.8780518,28.0,19,1.1464886425781249,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
104,PLTR210205P00032000,2021-01-19 20:43:24,32.0,6.25,6.3,6.65,-0.9000001,-12.587413,2.0,26,1.1865275048828123,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
105,PLTR210205P00032500,2021-01-19 14:57:22,32.5,6.4,6.7,7.1,-1.1500001,-15.23179,18.0,18,1.197269638671875,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
106,PLTR210205P00033000,2021-01-19 18:37:47,33.0,7.35,7.15,7.5,0.6999998,10.526313,18.0,46,1.2060586572265624,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
107,PLTR210205P00033500,2021-01-19 15:08:44,33.5,7.55,7.5,7.95,-0.25,-3.205128,8.0,22,1.197269638671875,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
108,PLTR210205P00034000,2021-01-15 16:05:09,34.0,7.6,7.9,8.4,-0.9000001,-10.588236,2.0,59,1.197269638671875,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
109,PLTR210205P00034500,2020-12-29 15:16:23,34.5,10.8,8.35,8.85,0.0,0.0,,3,1.2099648876953122,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
110,PLTR210205P00035000,2021-01-19 17:22:49,35.0,9.55,8.8,9.3,-0.80999947,-7.818528,20.0,19,1.21875390625,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
111,PLTR210205P00035500,2020-12-29 15:20:11,35.5,11.45,9.25,9.75,0.0,0.0,,3,1.2255898095703124,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
112,PLTR210205P00036000,2021-01-12 15:50:59,36.0,10.1,9.75,10.2,0.0,0.0,6.0,39,1.2460975195312498,True,REGULAR,USD,26.85,26.83,26.84,2021-01-19 21:42:17.725183,1611092537.725183,1611092633.240134
